date,cash_rate,scrape_date
2025-01,4.335,2025-01-06
2025-02,4.275,2025-01-06
2025-03,4.175,2025-01-06
2025-04,4.04,2025-01-06
2025-05,3.98,2025-01-02
2025-06,3.87,2025-01-02
2025-07,3.835,2024-12-29
2025-08,3.77,2025-01-05
2025-09,3.73,2025-01-06
2025-10,3.67,
2025-11,3.63,
2025-12,3.595,
2026-01,3.585,
2026-02,3.57,
2026-03,3.565,
2026-04,3.565,
2026-05,3.57,
2026-06,3.575,
