date,cash_rate,scrape_date
2024-08,4.33,2024-08-02
2024-09,4.32,2024-08-02
2024-10,4.305,2024-08-02
2024-11,4.255,2024-08-02
2024-12,4.15,2024-08-02
2025-01,4.135,2024-08-02
2025-02,4.09,2024-08-02
2025-03,4.015,2024-08-01
2025-04,3.915,2024-08-02
2025-05,3.865,2024-05-24
2025-06,3.785,2024-05-28
2025-07,3.745,
2025-08,3.685,
2025-09,3.65,2024-07-11
2025-10,3.595,
2025-11,3.55,
2025-12,3.51,
2026-01,3.495,
