date,cash_rate,scrape_date
2026-05,4.305,2026-05-07
2026-06,4.37,2026-05-07
2026-07,4.39,2026-05-07
2026-08,4.48,2026-05-06
2026-09,4.53,2026-05-04
2026-10,4.585,2026-05-05
2026-11,4.645,2026-04-22
2026-12,4.66,2026-04-07
2027-01,4.66,2026-04-28
2027-02,4.665,
2027-03,4.66,
2027-04,4.64,
2027-05,4.62,
2027-06,4.61,
2027-07,4.585,
2027-08,4.57,
2027-09,4.55,
2027-10,4.535,
