date,cash_rate,scrape_date
2024-06,4.32,2024-06-24
2024-07,4.32,2024-06-24
2024-08,4.355,2024-06-24
2024-09,4.365,2024-06-24
2024-10,4.36,2024-06-24
2024-11,4.33,2024-06-19
2024-12,4.3,2024-06-24
2025-01,4.29,2024-06-19
2025-02,4.265,2024-05-08
2025-03,4.215,2024-06-04
2025-04,4.155,2024-05-01
2025-05,4.13,2024-05-24
2025-06,4.09,2024-05-28
2025-07,4.055,
2025-08,4.01,
2025-09,3.99,
2025-10,3.945,
2025-11,3.91,
