date,cash_rate,scrape_date
2026-03,3.875,2026-03-05
2026-04,3.91,2026-03-05
2026-05,4.065,2026-03-05
2026-06,4.12,2026-03-02
2026-07,4.145,2026-03-05
2026-08,4.22,2025-12-09
2026-09,4.27,2026-03-03
2026-10,4.29,2026-03-02
2026-11,4.325,2025-12-09
2026-12,4.33,2026-03-05
2027-01,4.33,
2027-02,4.325,
2027-03,4.315,
2027-04,4.305,
2027-05,4.285,
2027-06,4.28,
2027-07,4.265,
2027-08,4.26,
