date,cash_rate,scrape_date
2025-01,4.335,2025-01-07
2025-02,4.27,2025-01-08
2025-03,4.145,2025-01-08
2025-04,4.025,2025-01-08
2025-05,3.955,2025-01-06
2025-06,3.855,2025-01-08
2025-07,3.82,2025-01-08
2025-08,3.755,2025-01-07
2025-09,3.715,2025-01-07
2025-10,3.67,
2025-11,3.635,
2025-12,3.605,
2026-01,3.595,
2026-02,3.58,
2026-03,3.58,
2026-04,3.58,
2026-05,3.59,
2026-06,3.595,
