date,cash_rate,scrape_date
2025-02,4.25,2025-02-20
2025-03,4.085,2025-02-21
2025-04,4.05,2025-02-21
2025-05,3.995,2025-02-21
2025-06,3.9,2025-02-21
2025-07,3.88,2025-02-20
2025-08,3.795,2025-02-20
2025-09,3.745,2025-02-14
2025-10,3.71,2025-02-13
2025-11,3.685,
2025-12,3.65,
2026-01,3.64,
2026-02,3.645,
2026-03,3.645,
2026-04,3.645,
2026-05,3.65,
2026-06,3.65,
2026-07,3.655,
