date,cash_rate,scrape_date
2024-12,4.335,2024-12-24
2025-01,4.33,2024-12-23
2025-02,4.275,2024-12-24
2025-03,4.16,2024-12-24
2025-04,4.01,2024-12-24
2025-05,3.935,2024-12-24
2025-06,3.82,2024-12-24
2025-07,3.78,2024-12-19
2025-08,3.72,2024-12-24
2025-09,3.69,2024-12-18
2025-10,3.645,
2025-11,3.605,
2025-12,3.575,
2026-01,3.565,
2026-02,3.545,
2026-03,3.54,
2026-04,3.535,
2026-05,3.54,
