date,cash_rate,scrape_date
2026-04,4.095,2026-04-14
2026-05,4.235,2026-04-14
2026-06,4.29,2026-04-14
2026-07,4.32,2026-04-13
2026-08,4.425,2026-04-14
2026-09,4.48,2026-04-14
2026-10,4.57,2026-04-02
2026-11,4.645,2026-04-07
2026-12,4.655,2026-04-07
2027-01,4.655,
2027-02,4.65,
2027-03,4.65,
2027-04,4.645,
2027-05,4.625,
2027-06,4.61,
2027-07,4.585,
2027-08,4.565,
2027-09,4.545,
