date,cash_rate,scrape_date
2026-05,4.305,2026-05-26
2026-06,4.355,2026-05-26
2026-07,4.36,2026-05-26
2026-08,4.435,2026-05-25
2026-09,4.485,2026-05-25
2026-10,4.525,2026-05-14
2026-11,4.58,2026-05-18
2026-12,4.6,2026-05-18
2027-01,4.605,2026-05-18
2027-02,4.61,
2027-03,4.605,
2027-04,4.59,
2027-05,4.57,
2027-06,4.555,
2027-07,4.53,
2027-08,4.51,
2027-09,4.49,
2027-10,4.47,
