date,cash_rate,scrape_date
2026-07,4.345,2026-07-03
2026-08,4.38,2026-07-03
2026-09,4.39,2026-07-03
2026-10,4.41,2026-07-03
2026-11,4.465,2026-06-16
2026-12,4.46,2026-06-05
2027-01,4.455,2026-05-18
2027-02,4.44,2026-06-23
2027-03,4.43,
2027-04,4.42,
2027-05,4.385,2026-06-10
2027-06,4.375,
2027-07,4.355,
2027-08,4.335,
2027-09,4.31,
2027-10,4.29,2026-06-17
2027-11,4.26,
2027-12,4.245,
