date,cash_rate,scrape_date
2026-03,3.875,2026-03-09
2026-04,3.92,2026-03-09
2026-05,4.08,2026-03-09
2026-06,4.145,2026-03-02
2026-07,4.185,2026-03-09
2026-08,4.285,2025-12-09
2026-09,4.35,2026-03-03
2026-10,4.395,2026-03-02
2026-11,4.455,2025-12-09
2026-12,4.47,2026-03-05
2027-01,4.475,
2027-02,4.48,
2027-03,4.48,
2027-04,4.485,
2027-05,4.485,
2027-06,4.48,
2027-07,4.475,
2027-08,4.475,
