date,cash_rate,scrape_date
2025-12,3.59,2025-11-27
2026-01,3.59,2025-11-26
2026-02,3.57,2025-11-27
2026-03,3.575,2025-11-26
2026-04,3.565,2025-11-27
2026-05,3.565,2025-11-26
2026-06,3.57,2025-11-18
2026-07,3.575,
2026-08,3.59,
2026-09,3.6,2025-11-26
2026-10,3.615,2025-11-26
2026-11,3.635,2025-11-04
2026-12,3.65,2025-11-04
2027-01,3.65,
2027-02,3.67,
2027-03,3.68,
2027-04,3.69,
