date,cash_rate,scrape_date
2024-05,4.315,2024-05-21
2024-06,4.31,2024-05-21
2024-07,4.315,2024-05-21
2024-08,4.33,2024-05-21
2024-09,4.32,2024-05-17
2024-10,4.31,2024-05-20
2024-11,4.275,2024-05-17
2024-12,4.235,2024-05-20
2025-01,4.22,2024-05-21
2025-02,4.195,2024-05-08
2025-03,4.15,2024-05-10
2025-04,4.08,2024-05-01
2025-05,4.055,2024-05-10
2025-06,4.015,
2025-07,3.985,
2025-08,3.94,
2025-09,3.92,
2025-10,3.88,
